title,rating,num_ratings,tags,actors
生日乐园,8.9,307,[小说改],[松冈茉优|杏|麻生久美子|市村正亲|东山奈央|藤原启治|矢岛晶子]
吉尔伽美什,7.7,198,[漫画改],[浪川大辅|中村千絵|伊藤健太郎|小林沙苗|斎贺みつき|宫田幸季|涉谷　茂]
沉默的未知,9.1,140,[科幻|热血],[桑島法子|保志総一朗|中田譲治|井上喜久子|子安武人|桑島法子|W..]
布莱泽奥特曼（中配）,9.5,879,[特摄|原创|热血|战斗],[比留间弦人（蕨野友也|顺子|名仓辉明（伊藤祐辉|尹立泽|苍边惠美（捣宫姫奈|张惠霖|美南杏梨（内藤好美|聂曦映|坂藤泰信（梶尾飒|李嘉祥]
我的女神 战斗之翼,9.7,255,[奇幻|治愈],[菊池正美|井上喜久子|久川綾|冬马由美]
再见绝望先生 Blu-ray BOX化纪念话,9.6,327,[搞笑|日常],[神谷浩史|音無芽留：关内・玛丽亚・太郎：沢城みゆき|松来未祐|後藤邑子|小林ゆう|谷井あすか|野中藍|井上麻里奈]
网球并不可笑嘛 第八季,9.3,188,[搞笑|漫画改|泡面],[渡部優衣|三森すずこ|鳴海杏子|花澤香菜|小倉唯|石原夏織|喜多村英梨]
小猪佩奇 第五季 英文版,8.2,133,[原创|少儿],[Harley|Bird|Oliver|May|&amp;|Alice|May|Morwenna|Banks|Richard|Ridings]
女神异闻录4：黄金版,9.8,430,[游戏改|奇幻|校园|战斗],[堀江由衣|小清水亚美|关智一|钉宫理惠|山口胜平|朴璐美|石冢运升|神田朱未|真殿光昭|田之中勇|大原沙耶香|花泽香菜]
武装炼金,9.4,374,[热血|奇幻],[福山润|柚木凉香|平野绫|真殿光昭|近藤孝行]
哆啦A梦 大雄的大魔境,9.4,359,[萌系|奇幻|科幻|少儿],[大山羡代|小原乃梨子|立壁和也|肝付兼太|野村道子]
兔龟 女高网球部外传,8.9,149,[搞笑|校园|漫画改],[中岛由贵|小出ひかる|新井田いづみ|谷尻まりあ|高尾奏音|曽我部英理|爱原ありさ]
橙路,9.5,528,[日常|少女|奇幻],[原えりこ|古谷徹|鶴ひろみ|龍田直樹|坂本千夏|本多知恵子|緒方賢一|中島千里|小林通孝]
柴犬阿旺的和式生活,9.7,141,[萌系|日常],[野际阳子]
机动新撰组 萌之剑,9.0,116,[历史],[横山智佐|折笠爱|松井菜樱子|池泽春菜|榊原良子|田中真弓|三木真一郎]
玻璃假面,9.7,568,[搞笑],[小林沙苗|藤田淑子|矢岛晶子|森川智之|福山润|胜生真沙子]
落叶,9.7,710,[热血|科幻|冒险],[本田贵子|飞田展男|山口胜平|水谷优子|高木渉]
网球并不可笑嘛 第九季,9.3,453,[搞笑|运动],[渡部优衣|三森铃子|鸣海杏子|花泽香菜|小仓唯|石原夏织|喜多村英梨|逢坂良太|高桥伸也|蛋糕店的店..]
偶像大师 剧场版 向着光辉的彼岸！,9.8,2183,[校园|音乐|偶像],[赤羽根健治|長谷川明子|今井麻美|中村繪里子|釘宮理恵|たかはし智秋|沼倉愛美|原由実|平田宏美]
夜樱四重奏 月之泣,9.4,146,[战斗],[福圆美里|梶裕贵|藤田咲|泽城美雪|小野大辅]
机动战舰大和抚子 TV版,9.7,580,[科幻|热血|机战],[桑島法子|上田祐司|南央美|高野直子|松井菜桜子|横山智佐|岡本麻弥|伊..]
勇者王GAOGAIGAR,9.8,642,[科幻|热血|机战],[桧山修之|半场友惠|石井康嗣|江川央生]
黑狐/BLACK FOX,7.8,364,[奇幻|战斗|原创],[七濑彩夏|户松遥|大地叶|土田大|津田英三|藤原启治|丰崎爱生|鸟海浩辅|飞田展男|东地宏树|小山力也]
哆啦A梦：大雄的地球交响乐,9.7,825,[冒险|动画|奇幻|科幻],[水田山葵|大原惠美|嘉数由美|木村昴|关智一]
轮回的拉格朗日 第二季,8.6,227,[科幻|奇幻|机战|社团],[茅野愛衣|石原夏織|瀬戸麻沙美|金元寿子|浅倉杏美|興津和幸|浜田賢二|能登麻美子|ヴィラジュ..]
昏行者 & 炫目篝火,9.2,104,[原创|架空|奇幻],[《昏行者》|神田伯山|黑泽朋世|芹泽优|坂本赖光|佐藤节二|狩野翔|西山野圆美|《炫目篝火》|佐仓绫音|榊原优希|大冢刚央|细谷佳正|森奈奈子|悠木碧]
犬夜叉剧场版 镜中的梦幻城,9.8,603,[冒险|热血|战斗|搞笑],[配音|山口胜平|雪乃五月|辻谷耕史|桑岛法子|渡边久美子|原田美枝子|森川智之|大神泉|尤加奈|矢岛晶子|中岛聪彦|藤本让|上田祐司]
龙收藏,9.3,239,[战斗],[樱井春名|金田晶|冈本宽志|诸星堇|福圆美里|桧山修之]
鲁邦三世：微风公主 ~ 被隐藏的空中都市,8.6,310,[搞笑|热血|时泪],[小林清志|沢城みゆき|栗田貫一|浪川大輔|石川由依]
文学少女 剧场版,9.4,608,[少女|治愈],[花澤香菜|斎藤千和、入野自由|小野大輔|平野綾|水树奈奈|伊藤静|豊崎愛生]
全金属狂潮 TSR OVA 战队长悠闲的一天,9.5,477,[小说改|热血|机战|科幻],[関智一|ゆかな|三木眞一郎|西村知道|小山力也|根谷美智子]
蜡笔小新：新次元！超能力大决战,8.5,620,[动画|喜剧],[小林由美子|楢桥美纪|森川智之|兴梠里美|真柴摩利|林玉绪|一龙斋贞友|鬼头明里|松坂桃李|三石琴乃|森田顺平|七绪春日]
甜甜私房猫 第四季,9.4,213,[治愈|少儿],[小起:こおろぎさとみ|洋平:白石涼子|爸爸:保村真|妈妈:坂本真綾|大黑:小山力也|コッチ:くまいもとこ|アン:折笠富美子|テリー:白石涼子]
豹头王传说,9.4,255,[奇幻|热血],[浅沼晋太郎|代永翼|中原麻衣|堀内賢雄|御園行洋|利根健太朗|橋詰知久|ヌヌス：タンゲリヌス：高橋研二]
哆啦A梦 大雄和白金迷宫,9.6,378,[萌系|奇幻|科幻|少儿],[大山羡代|小原乃梨子|立壁和也|肝付兼太|野村道子]
MS动画图鉴 第二季,9.6,155,[机战],[桧山修之]
地狱天使,9.3,313,[奇幻],[福圆美里|朴璐美|龙|岸尾だいすけ|マリオ|秀信|神楽坂|稲村优奈|沢城みゆき]
天空战记,9.6,383,[科幻|热血],[関俊彦|子安武人、こおろぎさとみ|水谷優子|井上和彦|堀内賢雄|山寺宏一|林原めぐみ|鈴置洋孝]
哆啦A梦 大雄与动物行星,9.5,351,[萌系|奇幻|科幻|少儿],[大山羡代|小原乃梨子|立壁和也|肝付兼太|野村道子]
私立堀镡学园 番外篇,9.6,230,[萌系|搞笑|校园],[入野自由|牧野由依|稻田彻|浪川大辅|菊地美香]
魔法使的注意事项,9.0,158,[奇幻|治愈|魔法],[宮崎あおい|諏訪部順一|渡辺明乃|中博史|清川元夢|辻谷耕史|平松晶子|飯田浩志|望月健一]
无限的未知,9.2,372,[科幻],[白鳥哲|桑島法子|関智一|保志総一朗|丹下桜|愛河里花子|氷上恭子|島田敏|エアーズ・..]
GO!GO!575,9.4,280,[日常|治愈],[大橋彩香|大坪由佳|寿美菜子|芹泽优]
蜜桃女孩,6.9,384,[少女|恋爱],[千叶纱子|那须めぐみ|木内秀信|铃村健一]
文学少女 今日的点心～初恋～,9.1,244,[校园],[花泽香菜|入野自由|水树奈奈|宫野真守|小野大辅|伊藤静|丰崎爱生|下田麻美|平野绫]
交响诗篇 AO,7.7,469,[科幻|热血|催泪|机战],[本城雄太郎|尼尔瓦修：吐鲁斯：井上和彦|宮本佳那子|藤原啓治|名塚佳織|小見川千明|大橋彩香|小村哲生]
蜡笔小新：决一胜负！逆袭的机器人爸爸,9.7,517,[喜剧|动画],[矢岛晶子|兴梠里美|藤原启治|楢桥美纪|真柴摩利|林玉绪|一龙斋贞友|佐藤智惠|纳谷六朗|七绪春日|富泽美智惠|玉川纱己子|萩森侚子|大冢智子|铃木玲子|中村大树|三浦雅子|大泷进矢|桧山修之|立木文彦|清川元梦|田口昂|星野充昭|神代知衣|茂吕田和江|泽海阳子|青山桐子|武井咲|大和田伸也|游佐浩二]
分形世界,8.1,301,[奇幻],[小林ゆう|津田美波|花澤香菜|井口裕香|浅沼晋太郎|宮本充|島本須美|宮下栄治]
天使特警,9.3,181,[热血|科幻],[平野綾|永田亮子|井上喜久子|青羽剛|土井美加|南央美|稲田徹|飛田展男|鈴置洋孝]
武装神姬 Moon Angel,9.3,219,[热血],[茅原実里|阿澄佳奈]
乌瑟的穷困生活 梦幻篇,9.4,140,[萌系|搞笑|日常],[宫野真守|小泽亚李|长宗春佳|Tia|佐藤悠里|神谷浩史]
哆啦A梦 大雄的魔界大冒险,9.6,389,[时泪|少儿|穿越|冒险],[野村道子|肝付兼太|大山のぶ代|小山茉美|よこざわけい子]
假面骑士创骑（中配）,8.6,197,[原创|热血|奇幻|励志],[桐生战兔（犬饲贵丈|郝祥海|万丈龙我（赤楚卫二|曹云图|石动美空（高田夏帆|山新|猿渡一海（武田航平|郭盛|泷川纱羽（泷裕可里|叶知秋]
网球优等生,9.6,621,[运动],[村田太志|寿美菜子|浪川大輔|寺島拓篤|下野紘|優希知冴|楠大典|鳥海浩輔|瀬戸麻沙美]
平家物语：犬王,9.5,427,[动画|奇幻],[森山未来|柄本佑|津田健次郎|松重丰|中川晴树|本多力]
哆啦A梦 大雄与龙骑士,9.4,354,[萌系|奇幻|科幻|少儿],[大山羡代|小原乃梨子|立壁和也|肝付兼太|野村道子]
战国无双,8.6,215,[历史|热血],[草尾毅|小野大辅|竹本英史|高冢正也|永岛由子|大本真基子|日野聪|松风雅也|石川英郎|杉田智和|福岛正..]
每度！浦安铁筋家族,9.1,365,[搞笑|日常|泡面],[三森铃子|一条和矢|东条加那子|橘田泉]
迷宫塔 ～乌鲁克之盾～,8.8,275,[科幻|奇幻|架空|热血],[KENN|郷田ほづみ|折笠富美子|茅原実里|堀江由衣|矢島晶子|志村知幸|黒田崇矢|石田彰]
怪物弹珠 第二季 前篇,8.9,104,[奇幻|战斗],[小林裕介|金元寿子|Lynn|河西健吾|木村珠莉|福岛润]
摇滚吧！中二乐团,9.6,1186,[动画|歌舞],[坂本慎太郎|驹井莲|前野朋哉|芹泽兴人|平岩纸|竹中直人]
苍之茧,9.2,314,[科幻],[中尾みち雄|川岛美菜子|小山裕香|吉浦康裕]
薄樱鬼 第一章 京都乱舞,9.4,196,[声控|时泪],[津田健次郎|桑島法子|三木眞一郎|森久保祥太郎|鳥海浩輔]
世嘉硬件女孩,9.4,179,[萌系|搞笑|泡面],[井上麻里奈|野田麻美|Super|鹿野优以|金鱼和嘉菜|山冈百合|Mega|三上枝织|大..]
全金属狂潮 总集篇,9.4,338,[小说改|热血|机战],[相良宗介:関智一|千鸟要:ゆきのさつき]
侦探歌剧 少女福尔摩斯 第二幕,9.6,419,[搞笑|日常],[徳井青空|佐佐木未来|三森铃子|橘田いずみ|岸尾大辅|下野紘|寺島拓篤|明坂聡美|南條愛乃]
HEROMAN,8.7,200,[科幻|热血|冒险],[小松未可子|竹内良太|小幡真裕|木村良平|チョー|石冢运升|进藤尚美|保村真]
素描簿,9.6,332,[萌系|日常|治愈],[花澤香菜|牧野由依|中世明日香|大原さやか|田坂秀樹|能登麻美子|下野紘|後藤邑子|近江知永]
人类衰退之后 SP,9.7,637,[少女],[中原麻衣|檜山修之|水樹奈々|真田アサミ、小林由美子、坂本千夏、矢部雅史、新井里美、明坂聡美]
假面骑士时王（中配）,7.8,104,[原创|热血|战斗|少儿],[李兰陵|刘明月|常蓉珊|皇贞季|李璐|张恩泽]
假面骑士零一（中配）,5.6,127,[原创|热血|战斗|少儿],[李轻扬|齐斯伽|叶知秋|闫夜桥|薛成|涂小鸦]
间谍过家家 代号：白,9.7,369,[动画|喜剧],[江口拓也|/|种崎敦美|/|早见沙织|/|吉野裕行|/|甲斐田裕子|/|山路和弘|/|小野贤章|/|藤原夏海|/|加藤英美里|/|佐仓绫音|/|松田健一郎|/|银河万丈|/|武内骏辅|/|中村伦也|/|贺来贤人]
哆啦A梦 大雄与机器人王国,9.4,280,[时泪|少儿|冒险],[たてかべ和也|小原乃梨子|立壁和也|肝付兼太|野村道子]
少女们向荒野进发 OVA,8.4,147,[校园],[山下誠一郎|千菅|春香|花澤香菜|佐藤聡美|明坂聡美|豊永利行|岸本百恵]
梦比优斯奥特曼&奥特兄弟,9.8,1387,[奇幻|科幻|特摄],[五十岚隼士|森次晃嗣|高峰圭二|平田弥里|齐川爱]
萌菌物语 Returns,9.4,415,[萌系|日常],[及川|神田朱未|阪口大助|斎賀みつき|米曲霉：树庆藏：西村知道|能登麻美子|乳酸乳球菌：川滨拓马：长谷川遥：大原さやか]
闪电十一人,9.7,719,[热血|运动|少儿],[野岛裕史|竹内顺子|吉野裕行|梶裕贵|宫野真守|梶裕贵|西墙由香]
银河铁道之夜 2006,9.4,347,[奇幻],[桑岛法子]
新撰组镇魂歌 二分之一,9.1,123,[搞笑|泡面|历史],[鈴木達央|梅原裕一郎|木村良平|代永翼|蒼井翔太|高木渉|古川慎|森久保祥太郎|落合福嗣]
UN-GO episode: 0 因果论,9.4,310,[奇幻|智斗],[勝地涼|豊崎愛生|本田貴子|入野自由|三木眞一郎|别天王：仓田由子：戸松遥]
幕末Rock,8.8,174,[偶像|游戏改|搞笑|音乐],[谷山紀章|鈴木達央|森久保祥太郎|小野賢章|森川智之]
五星物语,9.6,439,[架空|热血|奇幻|科幻],[堀川亮|川村万梨阿|佐久间丽|田中秀幸|若本规夫|井上和彦|佐佐木留恩|永井一郎]
布莱泽奥特曼 大电影 大怪兽东京决战（中配）,7.1,274,[特摄|原创|热血|战斗],[顺子|尹立泽|张惠霖|聂曦映|李嘉祥]
当女孩遇到熊 SP,8.8,286,[日常|治愈],[日岡なつみ|安元洋貴|興津和幸|喜多村英梨|石上静香|朝井彩加|三瓶由布子|内藤玲|高桑満]
假面骑士极狐（中配）,7.8,454,[特摄|热血|奇幻|战斗],[浮世英寿（简秀吉|姜秋再|樱井景和（佐藤瑠雅|李嘉祥|鞍马祢音（星乃梦奈|朔小兔|吾妻道长（杢代和人|魏一凡|茨姆利（青岛心|赵梦娇]
图书馆战争 革命之翼,9.5,311,[战斗],[井上麻里奈|前野智昭|当麻|小牧|石田彰|鈴森勘司|沢城みゆき|手塚|鈴木達央|手塚|吉野裕行|儿岛|潘めぐみ]
玉响～毕业写真～,9.8,407,[校园|日常|治愈],[井口裕香|儀武ゆう子|阿澄佳奈|竹達彩奈|佐藤利奈|松来未祐|中田譲治|松尾佳子|緒方恵美]
NEEDLESS,9.4,359,[科幻|热血|冒险|奇幻],[遠藤綾|子安武人|喜多村英梨|洗脳イヴ：ソルヴァ：今井麻美|福原香織|嶋村侑|茅原実里|後藤沙緒里]
欢迎来到加帕里公园 第三季,4.0,1054,[泡面|架空|日常|萌系],[内田彩|内田彩|野中蓝|尾崎由香]
莎拉公主,9.7,360,[少女|日常|治愈],[島本須美|中西妙子|山田荣子|铃木三枝|彼得|坂本千夏]
D·N·A² ~他到底失去了什么？~,9.2,339,[恋爱|科幻|漫画改],[难波圭一|富永美衣奈|林原惠美|笠原弘子|椎名碧流|子安武人|岩田光央|菊池英博|峰惠研|丸山裕子|山田荣子|大林隆之介|筈见纯|玉川纱己子]
到另一个你的身边去,9.2,221,[奇幻|科幻|少女],[工藤晴香|中井和哉|瀧本富士子|鈴村健一|白石涼子|本田貴子|小山力也|三宅健太|千葉紗子]
网球王子 那时的我们,9.0,217,[社团|漫画改|奇幻|运动],[越前龙马	皆川纯子|手冢国光	置鮎龙太郎|不二周助	甲斐田雪|大石秀一郎	近藤孝行|菊丸英二	高桥广树|乾贞治	津田健次郎|桃城武	小野坂昌也|海堂薰	喜安浩平|河村隆	川本成|龙崎樱乃	高桥美佳子|堀尾聪史	山崎树范|加藤胜郎	中川玲|水野胜雄	渡边庆|小坂田朋香	大浦冬华|龙崎堇	尾小平志津香]
战国Collection,9.4,279,[奇幻|热血|游戏改],[大久保瑠美|早見沙織|浅野真澄|田中敦子|小清水亚美|清水愛|広橋涼|太閤..]
薄樱鬼 第二章 士魂苍穹,9.3,227,[声控|历史],[津田健次郎|桑島法子|三木眞一郎|森久保祥太郎|鳥海浩輔|吉野裕行|遊佐浩二]
网球王子剧场版：英国式庭球城决战,9.0,446,[热血|奇幻|运动],[皆川纯子|置鮎龙太郎|甲斐田雪|近藤孝行|高桥广树|津田健次郎|小野坂昌也|喜安浩平|川本成|高桥美佳子|山崎树范]
砂和尚,9.0,247,[漫画改|搞笑],[铃木千寻|斎藤千和|小谷朋子]
竖笛与双肩书包 2♪,9.6,486,[萌系|日常|治愈],[釘宮理恵|置鮎龍太郎|平野綾|櫻井孝宏|民安ともえ|内田彩]
高达创造者 战斗部落,6.9,242,[机战],[井口裕香|小野贤章|高桥李依|野津山幸宏|小野友树|杉田智和|阿座上洋平]
青之六号,8.8,184,[催泪|科幻|战斗|时泪],[郷田ほづみ|ゆかな|有本欽隆|齋藤彩夏|円波博士：ベルグ：森久保祥太郎|長沢美樹]
茄子·安达卢西亚之夏,9.6,339,[少女|运动|热血],[大泉　洋|小池栄子|平野　稔|绪方爱香|平田広明|坂口芳贞|羽鸟慎一|市川雅俊|笕　利夫]
攻壳机动队ARISE,8.4,202,[科幻],[坂本真綾|松田健一郎|ツムギ：荒卷大辅：塾一久|中國卓郎|新垣樽助|上田燿司|中井和哉|沢城みゆき]
战国鸟兽戏画～乙～,9.2,118,[泡面|搞笑|日常|历史],[中村橋之助|村井良大|和田雅成|今川碧海|石井智也|鳥越裕貴|中村嘉惟人|三上真史|植田圭輔]
心动的日子,9.4,249,[日常|治愈],[新井里美|堀江由衣|天神有海]
不能播放,9.6,932,[漫画改|日常],[大地叶|间宫康弘|杉山里穗|广濑裕也]
热带雨林的爆笑生活 DELUXE,9.6,316,[搞笑|奇幻],[茂呂田かおる|渡辺菜生子|松冈由|前田木实|保志总一朗]
白砂糖战士,8.7,107,[少女],[水瀬いのり|逢坂良太]
玉响～more aggressive～,9.6,440,[日常|治愈|社团],[茅野愛衣|井口裕香|儀武ゆう子|阿澄佳奈|竹達彩奈|宮本佳那子|広橋涼|寿美菜子|福井裕佳梨]
异度传说,9.1,163,[科幻|冒险],[Shion|前田爱|铃木麻里子|Alan|平田广明|保志总一朗|Gainan|山寺宏一|川崎惠理子|宍户留..]
昭和物语,9.2,166,[历史|日常|治愈],[千叶翔也|福圆美里|青木诚|松本保典|玉川砂记子|京田尚子|冢田正昭|高木渉|吉野裕行]
妖怪手表,9.1,378,[游戏改|校园|奇幻|搞笑],[户松遥|关智一|小樱悦子]
婆娑罗,9.2,105,[奇幻|热血|冒险],[木村亚希子|井上和彦|佐佐木望|盐泽兼人]
蝴蝶绮 ～年轻的信长～,8.9,178,[原创|战斗|历史],[小林裕介|内田雄马|石川界人|花守由美里|寺岛拓笃|立花慎之介|榎木淳弥|沼仓爱美|东山奈央|铃木实里|高桥信|前野智昭|日野聪|楠大典|宇垣秀成|麦人|松田健一郎|鸟海浩辅|木村良平|田丸笃志|村濑步|胜生真沙子|玄田哲章]
强袭魔女 OVA,8.6,108,[热血|科幻|战斗],[福圓美里|沢城みゆき|田中理恵|名塚佳織|千葉紗子]
头文字D Extra Stage,9.5,275,[漫画改|热血|运动],[根谷美智子|藤原启治|嘉数由美|桧山修之|岩田光央|矢尾一树|高木涉|西村知道|子安武人|关智一]
超级小白（中配）,9.3,625,[漫画改|搞笑],[刘蕊|文涛|郭皓|玉叶]
冬季花园,9.2,244,[恋爱|治愈],[入野自由|ささきのぞみ|Di|Gi|真田麻美]
翠星之加尔刚蒂亚～遥远的巡回航路～,9.5,467,[机战|科幻|奇幻],[金元寿子|石川界人|杉田智和|水濑祈|小西克幸|梅津秀行|恒松步|種田梨沙|寺崎裕香]
囝仔小短篇,9.6,372,[萌系],[小野大輔|原涼子|大浜謙太郎：新井明彦：潘めぐみ|木戸裕次郎：坂本一行：立木文彦]
绝灭危愚少女,9.0,159,[科幻|热血],[内田彩|香和由美|子安武人|AYA|东山奈央|斜堂|千叶进步]
小加速世界,8.6,290,[萌系|搞笑],[三泽纱千香|梶裕贵|丰崎爱生|浅沼晋太郎|远藤绫]
团团奇米莫,9.6,337,[原创|搞笑|日常|萌系],[神月柚莉爱|加隈亚衣|能登麻美子|诹访部顺一]
偶像大师 灰姑娘女孩 第一季 OVA,8.5,240,[偶像|少女],[福原綾香|武内駿輔|大橋彩香|原紗友里|五十嵐裕美|内田真礼|松嵜麗|大空直美|青木瑠璃子]
高智能方程式：SIN,9.8,886,[热血|运动|时泪],[三石琴乃|ブリード|加賀|関俊彦|金丸淳一|天野由梨|池田秀一|私市淳|久川綾|カール・リヒター・フォン・ラン..]
超时空要塞 可曾记得爱,9.8,841,[少女|战斗|科幻],[長谷有洋|飯島真理|土井美加]
鲁邦三世 东方见闻录 ～Another Page～,9.2,227,[搞笑|热血|时泪],[栗田貫一|小林清志|浪川大辅|泽城美雪|山寺宏一]
狗狗向前冲,9.4,201,[恋爱|治愈],[吉野裕行|/|小島幸子|/|折笠富美子|/|野岛健儿|/|铃村健一]
曙光少女,8.8,160,[科幻],[斋藤桃子|中田让治|浅野真澄|大原沙耶香]
憨豆先生动画版 第三季 中文配音,9.6,146,[原创|搞笑|日常|治愈],[罗温·艾金森]
百变之星,9.6,430,[热血],[水桥香织|大原|沙耶香|広橋涼|西村千奈美|藤原啓治|下野紘]
青春草莓蛋,9.7,982,[日常],[渡辺明乃|増田ゆき|折笠富美子|川崎恵理子|うえだゆうじ|御影愛：福島雅実：鳥居彩香|三島冨美子|大前茜]
不要输！！恶之军团！,9.4,331,[搞笑|泡面],[玄田哲章|山口勝平|石田彰|巽悠衣子]
忍者龟 第一季 中文配音,9.8,209,[少儿],[孙中台|魏晶琦|李英立|梁兴昌|李世扬|陈彦君|宋育聪]
飞篮扣杀,9.2,225,[科幻|架空|原创|运动],[下野纮|伊藤静|中村悠一|浅野真澄|花泽香菜|钉宫理惠|津田健次郎|早见沙织|大原沙耶香|户松遥]
北斗神拳拉欧外传-天之霸王,9.4,223,[热血],[宇梶剛士|中原麻衣|松原大典|圣帝军：沙乌萨：関俊彦|古澤徹|谷山紀章]
神灵狩,8.9,191,[奇幻|热血],[矢島晶子|保志総一朗|古森|小野賢章|中嶋|福山潤|駒玖珠|松本保典|古森|立木文彦|平田|織田圭祐|石見|安藤麻吹|古森|玉川砂記子]
欢迎来到加帕里公园,2.6,6448,[萌系|日常|泡面|架空],[内田彩|内田彩|野中蓝|尾崎由香]
此时此刻的我,9.0,485,[奇幻|科幻],[名塚佳織|岡村明美|石井康嗣]
变形金刚：地球火种 第一季,9.3,276,[热血|战斗|少儿],[王衡|孙晔|林敏|李郝瑞|徐翔|严艺楠|徐翔|周玢|李郝瑞|刘飞]
库拉乌幻之记忆,9.3,272,[科幻|治愈],[川澄绫子|小林美佐|天箕|小林満|志村知幸|甲斐田裕子]
艾莉森与莉莉娅,9.2,175,[架空],[艾莉森·威汀顿:水树奈奈/桑岛法子（母亲时代)|维尔赫姆·休尔兹:熊井统子|卡尔·班奈迪:山寺宏一|法兰契斯卡（菲欧娜）:能登麻美子|莉莉亚:水树奈奈|特雷兹:吉野裕行|特拉伐斯:森川智之|梅莉儿:斋藤千和|卡尔洛:福圆美里]
爱你宝贝,9.7,386,[日常|治愈],[黒葛原未有|原史奈]
我的长腿叔叔,9.4,186,[奇幻],[堀江美都子|天野由梨]
秀逗魔导士 第二季,9.7,466,[时泪|奇幻|热血|魔法],[鈴木真仁|松本保典|緑川光|林原めぐみ|伊倉一恵|石村知子|冬馬由..]
花牌情缘 OAD,6.4,458,[热血|运动|少女|校园],[宮野真守|瀬戸麻沙美|細谷佳正|芹野恵子|小野友樹|林原惠美|代永翼|茅野愛衣|入野自由]
普通女高中生要做当地偶像 OVA,9.8,660,[偶像],[水瀬いのり|三澤紗千香|伊藤美来|吉岡麻耶|井澤詩織|室園丈裕|下田麻美|M・A・O|井澤美香子]
降世神通 第二季,9.8,207,[少儿|科幻|冒险|奇幻],[Ang|Zach|Tyler|Eisen|Sokka|Jack|De|Sena|Katara|Mae|Whitman|Zuko|Dante|Basco]
战国BASARA Judge End,8.4,114,[历史|热血|游戏改|冒险],[関智一|中井和哉|保志総一朗|大川透]
旅程,4.5,110,[动画],[古谷彻|神谷浩史|中井和哉]
钢铁侠,3.3,1243,[科幻|热血],[Tony|藤原启治|‘Pepper’|冈宽惠|石冢运升|本田贵子|伊藤静]
兽王星,7.9,147,[热血],[高山みなみ|ティズ：萨德：小栗旬|Gesso：ケビン：古島清孝|藤原啓治|朴璐美|志村知幸|深見梨加]
银河英雄传说 我的征途是星辰大海,9.6,423,[热血|科幻|智斗|声控],[杨威利：莱因哈特·冯·罗严克拉姆：堀川りょう|広中雅志|政宗一成|徳丸完|潘恵子|土師孝也|达斯提·亚典波..]
黑魔女学园,9.4,201,[奇幻|日常|魔法],[折笠富美子|朴璐美|山本麻里安|松冈由贵|水野真理子|生天目仁美|小松里歌]
降世神通 第三季,9.8,288,[少儿|奇幻],[Ang|Zach|Tyler|Eisen|Sokka|Jack|De|Sena|Katara|Mae|Whitman|Zuko|Dante|Basco]
法外制裁者 OAD,8.7,125,[乙女|战斗],[岡本信彦|日笠陽子|鈴村健一]
十二生肖守护神,9.6,298,[奇幻|热血],[坂本千夏|星野充昭|氷上恭子|森川智之|山野井仁|納谷六朗|長嶝高士|宮村優子|亀井芳子]
偶像大师灰姑娘剧场 第三季（WEB版）,9.3,362,[萌系|偶像|原创],[大桥彩香|福原绫香|原纱友里|木村珠莉|上坂堇|大空直美|长岛光那|松井惠理子|东山奈央|内田真礼|立花理香|津田美波|牧野由依|花守由美里|都丸千代|卢婷|佳村遥|樱咲千依|早见沙织|金子有希|原田瞳|洲崎绫|饭田友子|赤崎千夏|五十岚裕美|松田飒水|高森奈津美|大坪由佳|原优子|高桥花林|松嵜丽|春濑夏美|佐藤利奈]
神明之记,9.6,382,[泡面],[森川智之]
天使特警2,8.0,104,[热血],[内田彩|合田彩|稲田徹|デクステラ：ヴァイオラ：エクリプス：ドヴェルグ：南央美]
笨蛋男友,8.2,140,[日常],[木村珠莉|浪川大辅]
奥特怪兽拟人化计划 怪兽娘,9.4,138,[热血|战斗|少儿],[远藤祐里香|德井青空|五十岚裕美|汤浅枫|松田利冴|清都亚理沙]
偶像大师 灰姑娘女孩 第二季 OVA,8.6,299,[校园|偶像],[武内駿輔|大橋彩香|福原綾香|原紗友里|五十嵐裕美|内田真礼|松嵜麗|大空直美|青木瑠璃子]
弱酸性百万亚瑟王,9.4,208,[搞笑|漫画改|架空],[井口裕香|花澤香菜|芹澤優|内田真礼|中田譲治]
干物妹！小埋 粤配版,9.5,497,[漫画改|日常|搞笑|萌系],[黄紫娴|张伟伦]
向阳素描×蜂窝,9.8,504,[萌系|日常|治愈],[阿澄佳奈|新谷良子|後藤邑子|水橋かおり|小見川千明|原田ひとみ|チョー|福圓美里|松来未祐]
轻松小熊和小薰,9.8,524,[原创|日常|治愈],[多部未华子|山田孝之]
四月是你的谎言 粤配版,9.5,182,[漫画改|少女|恋爱|催泪],[郑志翔|华丹|骆诗洋|阿舜|温小桃|小乔|以媛|元气小岚|以媛]
热带雨林的爆笑生活 FINAL,9.7,319,[搞笑],[茂吕田和江|渡边菜生子|松冈由|前田木实|保志总一朗]
偶像大师 闪耀祭典,9.6,906,[偶像|少女],[赤羽根健治|長谷川明子|中村繪里子|今井麻美]
危险调查员,9.7,330,[热血|冒险],[宮田幸季、井上倫宏|菅原正志|桑島法子|永井一郎]
鲁邦三世：巴比伦黄金传说,9.1,219,[搞笑|热血|时泪],[山田康雄|小林清志|增山江威子|井上真树夫|纳谷悟朗]
